STATION,NAME,DATE,PRCP_in,SNOW_in,SNWD_in,TMAX_degF,TMIN_degF,TOBS_degF
USC00305426,"MOHONK LAKE, NY US",2004-07-27,0.38,0,0,75,56,57
USC00305426,"MOHONK LAKE, NY US",2004-07-28,0.96,0,0,74,55,74
USC00305426,"MOHONK LAKE, NY US",2004-07-29,0.13,0,0,81,61,79
USC00305426,"MOHONK LAKE, NY US",2004-07-30,0,0,0,79,65,78
USC00305426,"MOHONK LAKE, NY US",2004-07-31,0.17,0,0,84,68,81
USC00305426,"MOHONK LAKE, NY US",2004-08-01,0.06,0,0,82,69,81
USC00305426,"MOHONK LAKE, NY US",2004-08-02,0.44,0,0,84,64,81
USC00305426,"MOHONK LAKE, NY US",2004-08-03,0.16,0,0,83,68,82
USC00305426,"MOHONK LAKE, NY US",2004-08-04,0,0,0,83,65,78
USC00305426,"MOHONK LAKE, NY US",2004-08-05,0.77,0,0,78,58,67
USC00305426,"MOHONK LAKE, NY US",2004-08-06,0,0,0,67,51,64
USC00305426,"MOHONK LAKE, NY US",2004-08-07,0,0,0,68,53,68
USC00305426,"MOHONK LAKE, NY US",2004-08-08,0,0,0,75,53,73
USC00305426,"MOHONK LAKE, NY US",2004-08-09,0,0,0,81,60,74
USC00305426,"MOHONK LAKE, NY US",2004-08-10,0,0,0,81,64,78
USC00305426,"MOHONK LAKE, NY US",2004-08-11,0.4,0,0,79,62,71
USC00305426,"MOHONK LAKE, NY US",2004-08-12,0.5,0,0,73,64,71
USC00305426,"MOHONK LAKE, NY US",2004-08-13,0.7,0,0,75,65,72
USC00305426,"MOHONK LAKE, NY US",2004-08-14,0.02,0,0,76,61,71
USC00305426,"MOHONK LAKE, NY US",2004-08-15,0,0,0,73,62,73
USC00305426,"MOHONK LAKE, NY US",2004-08-16,0.31,0,0,74,63,70
USC00305426,"MOHONK LAKE, NY US",2004-08-17,0.39,0,0,75,55,75
USC00305426,"MOHONK LAKE, NY US",2004-08-18,0,0,0,76,60,74
USC00305426,"MOHONK LAKE, NY US",2004-08-19,0,0,0,76,65,75
USC00305426,"MOHONK LAKE, NY US",2004-08-20,0,0,0,82,67,79
USC00305426,"MOHONK LAKE, NY US",2004-08-21,2.45,0,0,79,63,64
USC00305426,"MOHONK LAKE, NY US",2004-08-22,0,0,0,73,51,71
USC00305426,"MOHONK LAKE, NY US",2004-08-23,0,0,0,80,57,79
USC00305426,"MOHONK LAKE, NY US",2004-08-24,0.02,0,0,79,56,71
USC00305426,"MOHONK LAKE, NY US",2004-08-25,0,0,0,73,59,71
USC00305426,"MOHONK LAKE, NY US",2004-08-26,0,0,0,71,57,70
USC00305426,"MOHONK LAKE, NY US",2004-08-27,0,0,0,76,62,75
USC00305426,"MOHONK LAKE, NY US",2004-08-28,0,0,0,87,69,85
USC00305426,"MOHONK LAKE, NY US",2004-08-29,0.03,0,0,85,71,82
USC00305426,"MOHONK LAKE, NY US",2004-08-30,0,0,0,82,69,77
USC00305426,"MOHONK LAKE, NY US",2004-08-31,2.48,0,0,79,66,78
USC00305426,"MOHONK LAKE, NY US",2004-09-01,0,0,0,78,59,77
USC00305426,"MOHONK LAKE, NY US",2004-09-02,0,0,0,77,56,72
USC00305426,"MOHONK LAKE, NY US",2004-09-03,0,0,0,77,60,76
USC00305426,"MOHONK LAKE, NY US",2004-09-04,0,0,0,83,65,77
USC00305426,"MOHONK LAKE, NY US",2004-09-05,0,0,0,77,57,61
USC00305426,"MOHONK LAKE, NY US",2004-09-06,0,0,0,72,51,69
USC00305426,"MOHONK LAKE, NY US",2004-09-07,0,0,0,74,60,73
USC00305426,"MOHONK LAKE, NY US",2004-09-08,0.47,0,0,75,63,65
USC00305426,"MOHONK LAKE, NY US",2004-09-09,2.02,0,0,74,63,74
USC00305426,"MOHONK LAKE, NY US",2004-09-10,0.02,0,0,76,59,75
USC00305426,"MOHONK LAKE, NY US",2004-09-11,0,0,0,75,56,70
USC00305426,"MOHONK LAKE, NY US",2004-09-12,0,0,0,74,58,72
USC00305426,"MOHONK LAKE, NY US",2004-09-13,0,0,0,76,63,74
USC00305426,"MOHONK LAKE, NY US",2004-09-14,0,0,0,74,53,65
USC00305426,"MOHONK LAKE, NY US",2004-09-15,0,0,0,66,54,66
USC00305426,"MOHONK LAKE, NY US",2004-09-16,0.03,0,0,75,60,73
USC00305426,"MOHONK LAKE, NY US",2004-09-17,0.02,0,0,73,64,68
USC00305426,"MOHONK LAKE, NY US",2004-09-18,3.59,0,0,68,50,51
USC00305426,"MOHONK LAKE, NY US",2004-09-19,0,0,0,60,43,59
USC00305426,"MOHONK LAKE, NY US",2004-09-20,0,0,0,68,45,67
USC00305426,"MOHONK LAKE, NY US",2004-09-21,0,0,0,73,54,71
USC00305426,"MOHONK LAKE, NY US",2004-09-22,0,0,0,78,58,77
USC00305426,"MOHONK LAKE, NY US",2004-09-23,0,0,0,77,61,73
USC00305426,"MOHONK LAKE, NY US",2004-09-24,0,0,0,75,57,74
USC00305426,"MOHONK LAKE, NY US",2004-09-25,0,0,0,75,57,71
USC00305426,"MOHONK LAKE, NY US",2004-09-26,0,0,0,73,58,73
USC00305426,"MOHONK LAKE, NY US",2004-09-27,0,0,0,74,55,67
USC00305426,"MOHONK LAKE, NY US",2004-09-28,1.65,0,0,68,59,61
USC00305426,"MOHONK LAKE, NY US",2004-09-29,0.64,0,0,61,53,59
USC00305426,"MOHONK LAKE, NY US",2004-09-30,0.12,0,0,60,55,55
USC00305426,"MOHONK LAKE, NY US",2004-10-01,0,0,0,66,47,66
USC00305426,"MOHONK LAKE, NY US",2004-10-02,0.22,0,0,67,53,59
USC00305426,"MOHONK LAKE, NY US",2004-10-03,0.03,0,0,61,44,60
USC00305426,"MOHONK LAKE, NY US",2004-10-04,0,0,0,67,48,66
USC00305426,"MOHONK LAKE, NY US",2004-10-05,0,0,0,66,39,54
USC00305426,"MOHONK LAKE, NY US",2004-10-06,0,0,0,63,41,61
USC00305426,"MOHONK LAKE, NY US",2004-10-07,0,0,0,72,50,70
USC00305426,"MOHONK LAKE, NY US",2004-10-08,0,0,0,71,56,71
USC00305426,"MOHONK LAKE, NY US",2004-10-09,0,0,0,71,54,64
USC00305426,"MOHONK LAKE, NY US",2004-10-10,0,0,0,64,49,50
USC00305426,"MOHONK LAKE, NY US",2004-10-11,0,0,0,54,45,50
USC00305426,"MOHONK LAKE, NY US",2004-10-12,0,0,0,61,41,60
USC00305426,"MOHONK LAKE, NY US",2004-10-13,0,0,0,63,43,61
USC00305426,"MOHONK LAKE, NY US",2004-10-14,0.02,0,0,61,47,52
USC00305426,"MOHONK LAKE, NY US",2004-10-15,0.02,0,0,55,49,55
USC00305426,"MOHONK LAKE, NY US",2004-10-16,0.64,0,0,56,43,53
USC00305426,"MOHONK LAKE, NY US",2004-10-17,0.06,0,0,53,36,48
USC00305426,"MOHONK LAKE, NY US",2004-10-18,0,0,0,53,41,51
USC00305426,"MOHONK LAKE, NY US",2004-10-19,1.4,0,0,51,40,42
USC00305426,"MOHONK LAKE, NY US",2004-10-20,0.13,0,0,49,39,49
USC00305426,"MOHONK LAKE, NY US",2004-10-21,0,0,0,49,40,43
USC00305426,"MOHONK LAKE, NY US",2004-10-22,0.19,0,0,48,38,48
USC00305426,"MOHONK LAKE, NY US",2004-10-23,0,0,0,49,35,49
USC00305426,"MOHONK LAKE, NY US",2004-10-24,0,0,0,49,37,45
USC00305426,"MOHONK LAKE, NY US",2004-10-25,0,0,0,50,40,49
USC00305426,"MOHONK LAKE, NY US",2004-10-26,0,0,0,56,42,55
USC00305426,"MOHONK LAKE, NY US",2004-10-27,0,0,0,55,45,55
USC00305426,"MOHONK LAKE, NY US",2004-10-28,0,0,0,55,35,51
USC00305426,"MOHONK LAKE, NY US",2004-10-29,0,0,0,56,41,54
USC00305426,"MOHONK LAKE, NY US",2004-10-30,0.01,0,0,54,48,54
USC00305426,"MOHONK LAKE, NY US",2004-10-31,0.02,0,0,65,53,61
USC00305426,"MOHONK LAKE, NY US",2004-11-01,0,0,0,61,47,50
USC00305426,"MOHONK LAKE, NY US",2004-11-02,0,0,0,55,39,52
USC00305426,"MOHONK LAKE, NY US",2004-11-03,0.01,0,0,53,42,48
USC00305426,"MOHONK LAKE, NY US",2004-11-04,0.25,0,0,48,29,35
USC00305426,"MOHONK LAKE, NY US",2004-11-05,0.53,0,0,47,34,41
USC00305426,"MOHONK LAKE, NY US",2004-11-06,0,0,0,57,36,54
USC00305426,"MOHONK LAKE, NY US",2004-11-07,0,0,0,63,44,61
USC00305426,"MOHONK LAKE, NY US",2004-11-08,0,0,0,61,34,36
USC00305426,"MOHONK LAKE, NY US",2004-11-09,0,0,0,36,25,30
USC00305426,"MOHONK LAKE, NY US",2004-11-10,0,0,0,39,22,37
USC00305426,"MOHONK LAKE, NY US",2004-11-11,0,0,0,52,33,49
USC00305426,"MOHONK LAKE, NY US",2004-11-12,0.37,2.7,3,50,27,29
USC00305426,"MOHONK LAKE, NY US",2004-11-13,0.14,0.8,3,36,23,34
USC00305426,"MOHONK LAKE, NY US",2004-11-14,0,0,2,45,21,44
USC00305426,"MOHONK LAKE, NY US",2004-11-15,0,0,2,55,34,50
USC00305426,"MOHONK LAKE, NY US",2004-11-16,0,0,1,53,38,46
USC00305426,"MOHONK LAKE, NY US",2004-11-17,0,0,0,49,36,46
USC00305426,"MOHONK LAKE, NY US",2004-11-18,0,0,0,51,41,51
USC00305426,"MOHONK LAKE, NY US",2004-11-19,0,0,0,57,49,52
USC00305426,"MOHONK LAKE, NY US",2004-11-20,0.14,0,0,52,38,38
USC00305426,"MOHONK LAKE, NY US",2004-11-21,0.07,0,0,49,38,47
USC00305426,"MOHONK LAKE, NY US",2004-11-22,0,0,0,48,39,45
USC00305426,"MOHONK LAKE, NY US",2004-11-23,0,0,0,48,35,45
USC00305426,"MOHONK LAKE, NY US",2004-11-24,0.17,0,0,47,43,47
USC00305426,"MOHONK LAKE, NY US",2004-11-25,0.6,0,0,58,38,39
USC00305426,"MOHONK LAKE, NY US",2004-11-26,0,0,0,39,25,36
USC00305426,"MOHONK LAKE, NY US",2004-11-27,0,0,0,46,31,42
USC00305426,"MOHONK LAKE, NY US",2004-11-28,1.42,0,0,51,40,49
USC00305426,"MOHONK LAKE, NY US",2004-11-29,0,0,0,49,32,37
USC00305426,"MOHONK LAKE, NY US",2004-11-30,0,0,0,40,30,40
USC00305426,"MOHONK LAKE, NY US",2004-12-01,1.15,0,0,48,36,42
USC00305426,"MOHONK LAKE, NY US",2004-12-02,0,0,0,42,36,39
USC00305426,"MOHONK LAKE, NY US",2004-12-03,0,0,0,39,30,37
USC00305426,"MOHONK LAKE, NY US",2004-12-04,0,0,0,37,22,34
USC00305426,"MOHONK LAKE, NY US",2004-12-05,0,0,0,45,32,40
USC00305426,"MOHONK LAKE, NY US",2004-12-06,0.13,1.1,1,40,22,24
USC00305426,"MOHONK LAKE, NY US",2004-12-07,0.69,0.2,1,33,23,33
USC00305426,"MOHONK LAKE, NY US",2004-12-08,0.13,0,0,51,32,46
USC00305426,"MOHONK LAKE, NY US",2004-12-09,0,0,0,46,31,38
USC00305426,"MOHONK LAKE, NY US",2004-12-10,0.77,0,0,38,35,37
USC00305426,"MOHONK LAKE, NY US",2004-12-11,0.36,0,0,43,36,43
USC00305426,"MOHONK LAKE, NY US",2004-12-12,0.01,0,0,43,32,35
USC00305426,"MOHONK LAKE, NY US",2004-12-13,0,0,0,39,32,34
USC00305426,"MOHONK LAKE, NY US",2004-12-14,0,0,0,34,21,22
USC00305426,"MOHONK LAKE, NY US",2004-12-15,0,0,0,27,13,24
USC00305426,"MOHONK LAKE, NY US",2004-12-16,0,0,0,35,20,33
USC00305426,"MOHONK LAKE, NY US",2004-12-17,0,0,0,34,29,30
USC00305426,"MOHONK LAKE, NY US",2004-12-18,0,0,0,31,15,31
USC00305426,"MOHONK LAKE, NY US",2004-12-19,0,0,0,33,27,32
USC00305426,"MOHONK LAKE, NY US",2004-12-20,0.22,2.7,3,32,2,7
USC00305426,"MOHONK LAKE, NY US",2004-12-21,0,0,3,23,1,23
USC00305426,"MOHONK LAKE, NY US",2004-12-22,0,0,2,40,21,36
USC00305426,"MOHONK LAKE, NY US",2004-12-23,1.09,0,0,53,33,53
USC00305426,"MOHONK LAKE, NY US",2004-12-24,0.26,0,0,53,22,27
USC00305426,"MOHONK LAKE, NY US",2004-12-25,0,0,0,27,14,20
USC00305426,"MOHONK LAKE, NY US",2004-12-26,0.02,0.4,0,22,13,20
USC00305426,"MOHONK LAKE, NY US",2004-12-27,0.06,1.8,2,21,11,17
USC00305426,"MOHONK LAKE, NY US",2004-12-28,0,0,1,20,7,19
USC00305426,"MOHONK LAKE, NY US",2004-12-29,0,0.1,1,37,17,36
USC00305426,"MOHONK LAKE, NY US",2004-12-30,0,0,0,37,30,35
USC00305426,"MOHONK LAKE, NY US",2004-12-31,0,0,0,44,31,44
USC00305426,"MOHONK LAKE, NY US",2005-01-01,0,0,0,48,38,38
USC00305426,"MOHONK LAKE, NY US",2005-01-02,0.02,0,0,38,23,31
USC00305426,"MOHONK LAKE, NY US",2005-01-03,0.13,0,0,46,30,43
USC00305426,"MOHONK LAKE, NY US",2005-01-04,0.91,0,0,43,34,39
USC00305426,"MOHONK LAKE, NY US",2005-01-05,0.14,2.2,2,39,26,27
USC00305426,"MOHONK LAKE, NY US",2005-01-06,1.72,8.4,10,30,20,30
USC00305426,"MOHONK LAKE, NY US",2005-01-07,0.02,0,9,35,28,30
USC00305426,"MOHONK LAKE, NY US",2005-01-08,0.58,0,8,32,25,32
USC00305426,"MOHONK LAKE, NY US",2005-01-09,0,0,7,32,24,26
USC00305426,"MOHONK LAKE, NY US",2005-01-10,0,0,7,36,25,35
USC00305426,"MOHONK LAKE, NY US",2005-01-11,0.14,1.6,8,35,26,26
USC00305426,"MOHONK LAKE, NY US",2005-01-12,0.94,3.1,9,32,25,32
USC00305426,"MOHONK LAKE, NY US",2005-01-13,0.01,0,7,45,31,45
USC00305426,"MOHONK LAKE, NY US",2005-01-14,1.45,1.1,4,55,29,30
USC00305426,"MOHONK LAKE, NY US",2005-01-15,0,0,4,31,15,24
USC00305426,"MOHONK LAKE, NY US",2005-01-16,0,0,4,24,15,21
USC00305426,"MOHONK LAKE, NY US",2005-01-17,0.05,0.9,5,22,15,18
USC00305426,"MOHONK LAKE, NY US",2005-01-18,0,0,5,18,0,7
USC00305426,"MOHONK LAKE, NY US",2005-01-19,0.03,1,6,12,-7,12
USC00305426,"MOHONK LAKE, NY US",2005-01-20,0.03,1.2,7,22,9,19
USC00305426,"MOHONK LAKE, NY US",2005-01-21,0,0,7,19,-1,6
USC00305426,"MOHONK LAKE, NY US",2005-01-22,0.27,2.8,10,6,-9,2
USC00305426,"MOHONK LAKE, NY US",2005-01-23,0.45,8.4,13,16,0,11
USC00305426,"MOHONK LAKE, NY US",2005-01-24,0,0,12,18,0,17
USC00305426,"MOHONK LAKE, NY US",2005-01-25,0,0,12,29,11,26
USC00305426,"MOHONK LAKE, NY US",2005-01-26,0.22,2.1,13,26,15,16
USC00305426,"MOHONK LAKE, NY US",2005-01-27,0,0,12,16,-7,8
USC00305426,"MOHONK LAKE, NY US",2005-01-28,0,0,12,18,-7,14
USC00305426,"MOHONK LAKE, NY US",2005-01-29,0,0,12,27,5,25
USC00305426,"MOHONK LAKE, NY US",2005-01-30,0,0,12,31,20,30
USC00305426,"MOHONK LAKE, NY US",2005-01-31,0,0,12,30,13,28
USC00305426,"MOHONK LAKE, NY US",2005-02-01,0,0,12,37,16,35
USC00305426,"MOHONK LAKE, NY US",2005-02-02,0,0,12,38,17,37
USC00305426,"MOHONK LAKE, NY US",2005-02-03,0,0,11,40,20,37
USC00305426,"MOHONK LAKE, NY US",2005-02-04,0,0,11,42,28,40
USC00305426,"MOHONK LAKE, NY US",2005-02-05,0,0,11,44,25,44
USC00305426,"MOHONK LAKE, NY US",2005-02-06,0,0,10,50,30,48
USC00305426,"MOHONK LAKE, NY US",2005-02-07,0,0,10,48,31,46
USC00305426,"MOHONK LAKE, NY US",2005-02-08,0,0,9,47,37,44
USC00305426,"MOHONK LAKE, NY US",2005-02-09,0,0,8,45,36,40
USC00305426,"MOHONK LAKE, NY US",2005-02-10,0.51,0,7,40,28,29
USC00305426,"MOHONK LAKE, NY US",2005-02-11,0,0,7,34,20,33
USC00305426,"MOHONK LAKE, NY US",2005-02-12,0,0,7,35,23,33
USC00305426,"MOHONK LAKE, NY US",2005-02-13,0,0,7,38,23,36
USC00305426,"MOHONK LAKE, NY US",2005-02-14,0.17,1.3,8,36,19,30
USC00305426,"MOHONK LAKE, NY US",2005-02-15,1.12,0.6,6,49,30,47
USC00305426,"MOHONK LAKE, NY US",2005-02-16,0.11,0,5,47,36,37
USC00305426,"MOHONK LAKE, NY US",2005-02-17,0,0,5,37,23,31
USC00305426,"MOHONK LAKE, NY US",2005-02-18,0,0,5,32,17,18
USC00305426,"MOHONK LAKE, NY US",2005-02-19,0,0,5,28,8,26
USC00305426,"MOHONK LAKE, NY US",2005-02-20,0,0,5,31,17,29
USC00305426,"MOHONK LAKE, NY US",2005-02-21,0.66,5.5,11,30,20,25
USC00305426,"MOHONK LAKE, NY US",2005-02-22,0,0,10,37,24,34
USC00305426,"MOHONK LAKE, NY US",2005-02-23,0.01,0.2,10,34,23,31
USC00305426,"MOHONK LAKE, NY US",2005-02-24,0,0,10,31,12,24
USC00305426,"MOHONK LAKE, NY US",2005-02-25,0.12,2,12,29,14,26
USC00305426,"MOHONK LAKE, NY US",2005-02-26,0,0,11,37,11,32
USC00305426,"MOHONK LAKE, NY US",2005-02-27,0,0,10,34,13,33
USC00305426,"MOHONK LAKE, NY US",2005-02-28,0,0,10,33,18,28
USC00305426,"MOHONK LAKE, NY US",2005-03-01,0.86,10,20,29,21,28
USC00305426,"MOHONK LAKE, NY US",2005-03-02,0,0.1,19,32,20,28
USC00305426,"MOHONK LAKE, NY US",2005-03-03,0,0,18,30,14,27
USC00305426,"MOHONK LAKE, NY US",2005-03-04,0,0,17,33,14,32
USC00305426,"MOHONK LAKE, NY US",2005-03-05,0,0,16,40,15,37
USC00305426,"MOHONK LAKE, NY US",2005-03-06,0,0.2,15,37,22,35
USC00305426,"MOHONK LAKE, NY US",2005-03-07,0,0,12,52,31,50
USC00305426,"MOHONK LAKE, NY US",2005-03-08,0.47,3.4,13,52,14,16
USC00305426,"MOHONK LAKE, NY US",2005-03-09,0,0,12,23,7,20
USC00305426,"MOHONK LAKE, NY US",2005-03-10,0,0,12,28,10,25
USC00305426,"MOHONK LAKE, NY US",2005-03-11,0.11,1.9,14,27,16,27
USC00305426,"MOHONK LAKE, NY US",2005-03-12,0.21,2.6,16,42,24,38
USC00305426,"MOHONK LAKE, NY US",2005-03-13,0,0,15,39,24,34
USC00305426,"MOHONK LAKE, NY US",2005-03-14,0,0,14,35,18,31
USC00305426,"MOHONK LAKE, NY US",2005-03-15,0,0,14,43,21,40
USC00305426,"MOHONK LAKE, NY US",2005-03-16,0,0,13,42,24,38
USC00305426,"MOHONK LAKE, NY US",2005-03-17,0,0,13,42,23,42
USC00305426,"MOHONK LAKE, NY US",2005-03-18,0,0,13,43,27,39
USC00305426,"MOHONK LAKE, NY US",2005-03-19,0,0,12,46,25,44
USC00305426,"MOHONK LAKE, NY US",2005-03-20,0.09,0.3,12,45,29,34
USC00305426,"MOHONK LAKE, NY US",2005-03-21,0.21,1.9,12,41,31,41
USC00305426,"MOHONK LAKE, NY US",2005-03-22,0,0,11,53,29,49
USC00305426,"MOHONK LAKE, NY US",2005-03-23,0,0,11,50,31,34
USC00305426,"MOHONK LAKE, NY US",2005-03-24,1.07,9.4,17,39,27,37
USC00305426,"MOHONK LAKE, NY US",2005-03-25,0,0,15,42,31,38
USC00305426,"MOHONK LAKE, NY US",2005-03-26,0,0,14,44,24,42
USC00305426,"MOHONK LAKE, NY US",2005-03-27,0,0,13,43,31,41
USC00305426,"MOHONK LAKE, NY US",2005-03-28,1.02,0,12,41,30,36
USC00305426,"MOHONK LAKE, NY US",2005-03-29,1.83,0,7,49,35,48
USC00305426,"MOHONK LAKE, NY US",2005-03-30,0,0,5,56,34,53
USC00305426,"MOHONK LAKE, NY US",2005-03-31,0,0,2,53,36,47
USC00305426,"MOHONK LAKE, NY US",2005-04-01,0.01,0,0,60,35,58
USC00305426,"MOHONK LAKE, NY US",2005-04-02,2.26,0,0,58,35,49
USC00305426,"MOHONK LAKE, NY US",2005-04-03,1.54,0,0,51,33,36
USC00305426,"MOHONK LAKE, NY US",2005-04-04,0.01,0,0,45,33,41
USC00305426,"MOHONK LAKE, NY US",2005-04-05,0,0,0,64,35,63
USC00305426,"MOHONK LAKE, NY US",2005-04-06,0,0,0,73,43,70
USC00305426,"MOHONK LAKE, NY US",2005-04-07,0,0,0,71,53,67
USC00305426,"MOHONK LAKE, NY US",2005-04-08,0.02,0,0,67,40,59
USC00305426,"MOHONK LAKE, NY US",2005-04-09,0,0,0,62,39,61
USC00305426,"MOHONK LAKE, NY US",2005-04-10,0,0,0,71,40,69
USC00305426,"MOHONK LAKE, NY US",2005-04-11,0,0,0,69,35,51
USC00305426,"MOHONK LAKE, NY US",2005-04-12,0,0,0,56,29,54
USC00305426,"MOHONK LAKE, NY US",2005-04-13,0,0,0,55,30,53
USC00305426,"MOHONK LAKE, NY US",2005-04-14,0,0,0,61,40,58
USC00305426,"MOHONK LAKE, NY US",2005-04-15,0,0,0,58,33,55
USC00305426,"MOHONK LAKE, NY US",2005-04-16,0,0,0,66,37,64
USC00305426,"MOHONK LAKE, NY US",2005-04-17,0,0,0,75,41,73
USC00305426,"MOHONK LAKE, NY US",2005-04-18,0,0,0,73,52,70
USC00305426,"MOHONK LAKE, NY US",2005-04-19,0,0,0,80,48,79
USC00305426,"MOHONK LAKE, NY US",2005-04-20,0,0,0,81,63,80
USC00305426,"MOHONK LAKE, NY US",2005-04-21,0,0,0,80,40,59
USC00305426,"MOHONK LAKE, NY US",2005-04-22,0,0,0,60,36,49
USC00305426,"MOHONK LAKE, NY US",2005-04-23,0.73,0,0,54,38,54
USC00305426,"MOHONK LAKE, NY US",2005-04-24,0.67,0,0,54,45,45
USC00305426,"MOHONK LAKE, NY US",2005-04-25,0,0,0,47,34,44
USC00305426,"MOHONK LAKE, NY US",2005-04-26,0,0,0,68,40,64
USC00305426,"MOHONK LAKE, NY US",2005-04-27,0.56,0,0,64,46,53
USC00305426,"MOHONK LAKE, NY US",2005-04-28,0.09,0,0,60,43,50
USC00305426,"MOHONK LAKE, NY US",2005-04-29,0.01,0,0,59,37,58
USC00305426,"MOHONK LAKE, NY US",2005-04-30,0.2,0,0,58,44,49
USC00305426,"MOHONK LAKE, NY US",2005-05-01,0.19,0,0,58,44,56
USC00305426,"MOHONK LAKE, NY US",2005-05-02,0,0,0,56,39,46
USC00305426,"MOHONK LAKE, NY US",2005-05-03,0.04,0,0,53,36,50
USC00305426,"MOHONK LAKE, NY US",2005-05-04,0,0,0,53,38,51
USC00305426,"MOHONK LAKE, NY US",2005-05-05,0,0,0,62,38,59
USC00305426,"MOHONK LAKE, NY US",2005-05-06,0,0,0,59,42,52
USC00305426,"MOHONK LAKE, NY US",2005-05-07,0,0,0,59,40,57
USC00305426,"MOHONK LAKE, NY US",2005-05-08,0,0,0,58,43,55
USC00305426,"MOHONK LAKE, NY US",2005-05-09,0,0,0,70,41,68
USC00305426,"MOHONK LAKE, NY US",2005-05-10,0,0,0,74,46,73
USC00305426,"MOHONK LAKE, NY US",2005-05-11,0,0,0,79,50,78
USC00305426,"MOHONK LAKE, NY US",2005-05-12,0,0,0,78,51,56
USC00305426,"MOHONK LAKE, NY US",2005-05-13,0,0,0,63,34,61
USC00305426,"MOHONK LAKE, NY US",2005-05-14,0,0,0,70,50,70
USC00305426,"MOHONK LAKE, NY US",2005-05-15,0.04,0,0,70,57,68
USC00305426,"MOHONK LAKE, NY US",2005-05-16,0.06,0,0,69,46,67
USC00305426,"MOHONK LAKE, NY US",2005-05-17,0,0,0,68,41,60
USC00305426,"MOHONK LAKE, NY US",2005-05-18,0,0,0,65,44,61
USC00305426,"MOHONK LAKE, NY US",2005-05-19,0,0,0,65,45,63
USC00305426,"MOHONK LAKE, NY US",2005-05-20,0,0,0,63,49,62
USC00305426,"MOHONK LAKE, NY US",2005-05-21,0,0,0,71,47,65
USC00305426,"MOHONK LAKE, NY US",2005-05-22,0.21,0,0,65,45,47
USC00305426,"MOHONK LAKE, NY US",2005-05-23,0.11,0,0,63,42,58
USC00305426,"MOHONK LAKE, NY US",2005-05-24,0.19,0,0,58,42,45
USC00305426,"MOHONK LAKE, NY US",2005-05-25,0.24,0,0,49,42,46
USC00305426,"MOHONK LAKE, NY US",2005-05-26,0.08,0,0,54,45,53
USC00305426,"MOHONK LAKE, NY US",2005-05-27,0,0,0,75,48,74
USC00305426,"MOHONK LAKE, NY US",2005-05-28,0.18,0,0,74,53,65
USC00305426,"MOHONK LAKE, NY US",2005-05-29,0.55,0,0,71,50,68
USC00305426,"MOHONK LAKE, NY US",2005-05-30,0.22,0,0,70,49,65
USC00305426,"MOHONK LAKE, NY US",2005-05-31,0,0,0,77,52,72
USC00305426,"MOHONK LAKE, NY US",2005-06-01,0,0,0,76,53,74
USC00305426,"MOHONK LAKE, NY US",2005-06-02,0,0,0,76,51,75
USC00305426,"MOHONK LAKE, NY US",2005-06-03,0,0,0,75,50,68
USC00305426,"MOHONK LAKE, NY US",2005-06-04,0,0,0,86,56,80
USC00305426,"MOHONK LAKE, NY US",2005-06-05,0,0,0,87,62,84
USC00305426,"MOHONK LAKE, NY US",2005-06-06,0.18,0,0,85,63,64
USC00305426,"MOHONK LAKE, NY US",2005-06-07,0,0,0,88,62,85
USC00305426,"MOHONK LAKE, NY US",2005-06-08,0,0,0,90,65,87
USC00305426,"MOHONK LAKE, NY US",2005-06-09,0.02,0,0,90,67,85
USC00305426,"MOHONK LAKE, NY US",2005-06-10,0,0,0,85,69,83
USC00305426,"MOHONK LAKE, NY US",2005-06-11,0.05,0,0,85,69,75
USC00305426,"MOHONK LAKE, NY US",2005-06-12,0,0,0,83,71,81
USC00305426,"MOHONK LAKE, NY US",2005-06-13,0,0,0,92,70,89
USC00305426,"MOHONK LAKE, NY US",2005-06-14,0,0,0,89,72,84
USC00305426,"MOHONK LAKE, NY US",2005-06-15,0,0,0,85,71,74
USC00305426,"MOHONK LAKE, NY US",2005-06-16,0.75,0,0,74,58,65
USC00305426,"MOHONK LAKE, NY US",2005-06-17,0.1,0,0,71,51,69
USC00305426,"MOHONK LAKE, NY US",2005-06-18,0.06,0,0,70,54,66
USC00305426,"MOHONK LAKE, NY US",2005-06-19,0,0,0,70,52,68
USC00305426,"MOHONK LAKE, NY US",2005-06-20,0,0,0,79,54,75
USC00305426,"MOHONK LAKE, NY US",2005-06-21,0,0,0,85,59,80
USC00305426,"MOHONK LAKE, NY US",2005-06-22,0.24,0,0,80,62,65
USC00305426,"MOHONK LAKE, NY US",2005-06-23,0,0,0,80,53,75
USC00305426,"MOHONK LAKE, NY US",2005-06-24,0,0,0,85,61,83
USC00305426,"MOHONK LAKE, NY US",2005-06-25,0,0,0,96,67,93
USC00305426,"MOHONK LAKE, NY US",2005-06-26,0,0,0,93,76,81
USC00305426,"MOHONK LAKE, NY US",2005-06-27,0,0,0,93,70,84
USC00305426,"MOHONK LAKE, NY US",2005-06-28,0.59,0,0,85,68,81
USC00305426,"MOHONK LAKE, NY US",2005-06-29,0.65,0,0,81,68,74
USC00305426,"MOHONK LAKE, NY US",2005-06-30,0.17,0,0,82,64,82
USC00305426,"MOHONK LAKE, NY US",2005-07-01,0,0,0,82,67,78
