Year,Month,Day,NAO_index
1986,12,1,-9.1
1986,12,2,15.27
1986,12,3,71.5
1986,12,4,77.74
1986,12,5,137.34
1986,12,6,160.09
1986,12,7,174.54
1986,12,8,176.43
1986,12,9,145.74
1986,12,10,162.22
1986,12,11,248.75
1986,12,12,295.84
1986,12,13,310.61
1986,12,14,306.26
1986,12,15,326.07
1986,12,16,250.43
1986,12,17,191.21
1986,12,18,177.66
1986,12,19,88.51
1986,12,20,-0.49
1986,12,21,-72.19
1986,12,22,-85.64
1986,12,23,-11.55
1986,12,24,106.38
1986,12,25,182.21
1986,12,26,172.56
1986,12,27,75.51
1986,12,28,-18.79
1986,12,29,-54.68
1986,12,30,-67.81
1986,12,31,-49.52
1987,1,1,-46.1
1987,1,2,-70.85
1987,1,3,-27.02
1987,1,4,-32.7
1987,1,5,-134.34
1987,1,6,-215.77
1987,1,7,-185.01
1987,1,8,-101.7
1987,1,9,-82.81
1987,1,10,-123.03
1987,1,11,-162.62
1987,1,12,-254.17
1987,1,13,-270.77
1987,1,14,-264.95
1987,1,15,-213.01
1987,1,16,-104.97
1987,1,17,8.8
1987,1,18,59.35
1987,1,19,73.18
1987,1,20,21.09
1987,1,21,-102.45
1987,1,22,-243.49
1987,1,23,-352.54
1987,1,24,-338.56
1987,1,25,-298.67
1987,1,26,-225.03
1987,1,27,-189.19
1987,1,28,-156.22
1987,1,29,-176.39
1987,1,30,-144.72
1987,1,31,-111.85
1987,2,1,-49.21
1987,2,2,-12.8
1987,2,3,45.69
1987,2,4,71.84
1987,2,5,72.88
1987,2,6,25.05
1987,2,7,14.56
1987,2,8,35.77
1987,2,9,-9.24
1987,2,10,-40.21
1987,2,11,-127
1987,2,12,-147.51
1987,2,13,-109.33
1987,2,14,-138.68
1987,2,15,-205.24
1987,2,16,-235.47
1987,2,17,-255.07
1987,2,18,-228.58
1987,2,19,-210.29
1987,2,20,-276.78
1987,2,21,-366.08
1987,2,22,-383.2
1987,2,23,-356.29
1987,2,24,-301.94
1987,2,25,-213.75
1987,2,26,-87.33
1987,2,27,14.34
1987,2,28,76.06
1987,3,1,90.68
1987,3,2,63.06
1987,3,3,28.2
1987,3,4,-4.33
1987,3,5,15.84
1987,3,6,69.91
1987,3,7,-22.57
1987,3,8,-134.82
1987,3,9,-144.6
1987,3,10,-131.15
1987,3,11,-93.57
1987,3,12,-62.56
1987,3,13,-37.9
1987,3,14,-75.61
1987,3,15,-127.75
1987,3,16,-107.27
1987,3,17,-74.42
1987,3,18,-84.01
1987,3,19,-91.86
1987,3,20,-67.07
1987,3,21,0.46
1987,3,22,63.13
1987,3,23,83.62
1987,3,24,67.26
1987,3,25,33.61
1987,3,26,48.03
1987,3,27,63.83
1987,3,28,54.03
1987,3,29,69.84
1987,3,30,93.95
1987,3,31,128.53
1987,4,1,76.65
1987,4,2,-64.54
1987,4,3,-200.83
1987,4,4,-280.15
1987,4,5,-257.33
1987,4,6,-152.57
1987,4,7,-84.78
1987,4,8,-18.35
1987,4,9,45.27
1987,4,10,74.99
1987,4,11,91.06
1987,4,12,130.85
1987,4,13,138.16
1987,4,14,142.57
1987,4,15,92.16
1987,4,16,22
1987,4,17,-3.21
1987,4,18,36.97
1987,4,19,105.71
1987,4,20,116.17
1987,4,21,112.49
1987,4,22,134.6
1987,4,23,177.9
1987,4,24,170.08
1987,4,25,149
1987,4,26,136.8
1987,4,27,116.21
1987,4,28,105.99
1987,4,29,111
1987,4,30,73.19
1987,5,1,33.51
1987,5,2,24.39
1987,5,3,40.88
1987,5,4,40.22
1987,5,5,10
1987,5,6,23.15
1987,5,7,16.19
1987,5,8,-16.46
1987,5,9,-10.58
1987,5,10,28.63
1987,5,11,56.85
1987,5,12,72.16
1987,5,13,74.33
1987,5,14,83.79
1987,5,15,93.42
1987,5,16,65.54
1987,5,17,34.94
1987,5,18,-34.42
1987,5,19,-118.69
1987,5,20,-163.96
1987,5,21,-130.26
1987,5,22,-94.65
1987,5,23,-79.16
1987,5,24,-74.84
1987,5,25,-93.02
1987,5,26,-99.2
1987,5,27,-104.75
1987,5,28,-82.83
1987,5,29,-15.32
1987,5,30,45.86
1987,5,31,56.66
1987,6,1,35.89
1987,6,2,24.27
1987,6,3,7.35
1987,6,4,-13.52
1987,6,5,-25.24
1987,6,6,-33.75
1987,6,7,-39.38
1987,6,8,-57.75
1987,6,9,-54.52
1987,6,10,-56.73
1987,6,11,-74.07
1987,6,12,-62.85
1987,6,13,-35.12
1987,6,14,12.88
1987,6,15,35.68
1987,6,16,19.96
1987,6,17,9.62
1987,6,18,15.7
1987,6,19,15.33
1987,6,20,-2.52
1987,6,21,-38.9
1987,6,22,-67.37
1987,6,23,-76.76
1987,6,24,-90.49
1987,6,25,-91.87
1987,6,26,-50.07
1987,6,27,-13.79
1987,6,28,-6.01
1987,6,29,9.08
1987,6,30,60.69
1987,7,1,74.38
1987,7,2,49.66
1987,7,3,16.76
1987,7,4,4.69
1987,7,5,20.28
1987,7,6,15.8
1987,7,7,9.14
1987,7,8,3.25
1987,7,9,18.42
1987,7,10,24.99
1987,7,11,16.09
1987,7,12,2.85
1987,7,13,7.79
1987,7,14,21.25
1987,7,15,35.88
1987,7,16,18.37
1987,7,17,-8.53
1987,7,18,-15.16
1987,7,19,-23.43
1987,7,20,-35.31
1987,7,21,-61.3
1987,7,22,-100
1987,7,23,-122.1
1987,7,24,-114.04
1987,7,25,-85.8
1987,7,26,-56.19
1987,7,27,-66.17
1987,7,28,-41.75
1987,7,29,21.07
1987,7,30,50.7
1987,7,31,38.17
1987,8,1,17.15
1987,8,2,0.27
1987,8,3,-27.96
1987,8,4,-75.83
1987,8,5,-85.46
1987,8,6,-92.15
1987,8,7,-93.89
1987,8,8,-87.76
1987,8,9,-90.11
1987,8,10,-112.78
1987,8,11,-125.11
1987,8,12,-124.29
1987,8,13,-102.86
1987,8,14,-80.08
1987,8,15,-70.72
1987,8,16,-55.3
1987,8,17,-31.27
1987,8,18,-32.14
1987,8,19,-24.72
1987,8,20,-1.47
1987,8,21,-15.26
1987,8,22,-39.02
1987,8,23,-46.59
1987,8,24,-39.47
1987,8,25,-21.68
1987,8,26,-9.18
1987,8,27,9.7
1987,8,28,9.67
1987,8,29,-13.8
1987,8,30,-34.28
1987,8,31,-44.13
1987,9,1,-22.54
1987,9,2,-17.47
1987,9,3,7.11
1987,9,4,33.63
1987,9,5,37.93
1987,9,6,65
1987,9,7,75.94
1987,9,8,55.26
1987,9,9,35.75
1987,9,10,2.96
1987,9,11,-10.52
1987,9,12,-3.37
1987,9,13,-14.23
1987,9,14,-23.95
1987,9,15,-21.47
1987,9,16,-27.78
1987,9,17,-45.47
1987,9,18,-71.97
1987,9,19,-57.94
1987,9,20,-46.17
1987,9,21,-39.66
1987,9,22,3.28
1987,9,23,44.77
1987,9,24,34.99
1987,9,25,16.1
1987,9,26,6.23
1987,9,27,34.41
1987,9,28,58.5
1987,9,29,64.03
1987,9,30,29.45
1987,10,1,-7.35
1987,10,2,-39.95
1987,10,3,-10.21
1987,10,4,47.14
1987,10,5,115.92
1987,10,6,158.43
1987,10,7,173.04
1987,10,8,143.46
1987,10,9,74.59
1987,10,10,122.84
1987,10,11,138.3
1987,10,12,111.85
1987,10,13,103.96
1987,10,14,125.93
1987,10,15,139.53
1987,10,16,157.6
1987,10,17,130.28
1987,10,18,66.69
1987,10,19,49.69
1987,10,20,47.78
1987,10,21,38.41
1987,10,22,17.51
1987,10,23,64.84
1987,10,24,172.96
1987,10,25,185.68
1987,10,26,105.11
1987,10,27,44.96
1987,10,28,10.09
1987,10,29,-59.67
1987,10,30,-70.46
1987,10,31,0.47
1987,11,1,20.95
1987,11,2,-43.82
1987,11,3,-63.18
1987,11,4,-162.29
1987,11,5,-216.6
1987,11,6,-198.95
1987,11,7,-150.51
1987,11,8,-45.9
1987,11,9,54.73
1987,11,10,111
1987,11,11,151.32
1987,11,12,122.85
1987,11,13,78.19
1987,11,14,98.29
1987,11,15,120.81
1987,11,16,44.77
1987,11,17,-31.41
1987,11,18,39.11
1987,11,19,79.97
1987,11,20,23.3
1987,11,21,-62.57
1987,11,22,-185.73
1987,11,23,-218.96
1987,11,24,-147.78
1987,11,25,-69.45
1987,11,26,-31.45
1987,11,27,13.6
1987,11,28,28.64
1987,11,29,-24.31
1987,11,30,-128.86
1987,12,1,-216.63
1987,12,2,-279.56
1987,12,3,-230.19
1987,12,4,-154.46
1987,12,5,-174.75
1987,12,6,-226.15
1987,12,7,-211.24
1987,12,8,-228.89
1987,12,9,-258.18
1987,12,10,-285.01
1987,12,11,-265.86
1987,12,12,-238.94
1987,12,13,-222.26
1987,12,14,-221.49
1987,12,15,-179.16
1987,12,16,-106.83
1987,12,17,-50.09
1987,12,18,-8.8
1987,12,19,2.52
1987,12,20,18.29
1987,12,21,17.27
1987,12,22,-2.21
1987,12,23,-30.64
1987,12,24,-59.76
1987,12,25,-68.37
1987,12,26,-14.85
1987,12,27,-26.26
1987,12,28,-62.44
1987,12,29,-41.67
1987,12,30,-58.62
1987,12,31,-4.34
1988,1,1,113.28
1988,1,2,184.42
1988,1,3,189.67
1988,1,4,90.62
1988,1,5,-1.95
1988,1,6,4.46
1988,1,7,45.77
1988,1,8,103.94
1988,1,9,120.76
1988,1,10,131.13
1988,1,11,133.58
1988,1,12,76.52
1988,1,13,30.03
1988,1,14,-31.72
1988,1,15,-55.95
1988,1,16,20.92
1988,1,17,92.56
1988,1,18,136.33
1988,1,19,101.77
1988,1,20,83.62
1988,1,21,112.08
1988,1,22,122.43
1988,1,23,138.03
1988,1,24,111.69
1988,1,25,64.76
1988,1,26,35.49
1988,1,27,63.61
1988,1,28,159.08
1988,1,29,135.11
1988,1,30,91.46
1988,1,31,82.79
1988,2,1,110.82
1988,2,2,73.08
1988,2,3,58.59
1988,2,4,93.81
1988,2,5,59.07
1988,2,6,78
1988,2,7,156.39
1988,2,8,162.76
1988,2,9,162.77
1988,2,10,128.62
1988,2,11,137.9
1988,2,12,114.32
1988,2,13,28.86
1988,2,14,-66.27
1988,2,15,-97.14
1988,2,16,-50.89
1988,2,17,-11
1988,2,18,-31.46
1988,2,19,-18.49
1988,2,20,-33.28
1988,2,21,-114.4
1988,2,22,-91.78
1988,2,23,-43.49
1988,2,24,-55.91
1988,2,25,-68.38
1988,2,26,-131.83
1988,2,27,-223.53
1988,2,28,-268.56
1988,2,29,-235.66
1988,3,1,-186.24
1988,3,2,-173.03
1988,3,3,-161.26
1988,3,4,-58.12
1988,3,5,54.05
1988,3,6,43.12
1988,3,7,46.86
1988,3,8,41.23
1988,3,9,-42.7
1988,3,10,-128.09
1988,3,11,-174.92
1988,3,12,-179.29
1988,3,13,-144.2
1988,3,14,-78.24
1988,3,15,-29.91
1988,3,16,-43.96
1988,3,17,-57.44
1988,3,18,-23.95
1988,3,19,31.41
1988,3,20,17.24
1988,3,21,11.37
1988,3,22,37.38
1988,3,23,94.55
1988,3,24,160.64
1988,3,25,145.11
1988,3,26,67.11
1988,3,27,24.44
1988,3,28,9.98
1988,3,29,-48.78
1988,3,30,-63.27
1988,3,31,-3.2
1988,4,1,43.04
1988,4,2,60.55
1988,4,3,49.18
1988,4,4,20.38
1988,4,5,-13.72
1988,4,6,-44.92
1988,4,7,-102.61
1988,4,8,-137.27
1988,4,9,-122.29
1988,4,10,-124.67
1988,4,11,-134.21
1988,4,12,-115.32
1988,4,13,-78.84
1988,4,14,-44.5
1988,4,15,-32.85
1988,4,16,-47.48
1988,4,17,-108.38
1988,4,18,-179.99
1988,4,19,-169.66
1988,4,20,-141.4
1988,4,21,-163.09
1988,4,22,-119.86
1988,4,23,-83.87
1988,4,24,-46.55
1988,4,25,-7.33
1988,4,26,0.91
1988,4,27,12.7
1988,4,28,19.92
1988,4,29,-2.47
1988,4,30,-36.41
1988,5,1,-34.84
1988,5,2,-31.31
1988,5,3,-8.4
1988,5,4,68.52
1988,5,5,155.12
1988,5,6,150.39
1988,5,7,126.85
1988,5,8,151.43
1988,5,9,204.99
1988,5,10,193.23
1988,5,11,96.42
1988,5,12,21.06
1988,5,13,-59.58
1988,5,14,-139.26
1988,5,15,-164.75
1988,5,16,-171.19
1988,5,17,-169.11
1988,5,18,-129.07
1988,5,19,-68.75
1988,5,20,-10.08
1988,5,21,33.04
1988,5,22,42.53
1988,5,23,32.41
1988,5,24,-16.22
1988,5,25,-22.06
1988,5,26,16.35
1988,5,27,59.8
1988,5,28,57.65
1988,5,29,35.8
1988,5,30,28.27
1988,5,31,8.92
1988,6,1,-62.27
1988,6,2,-77.25
1988,6,3,-42.29
1988,6,4,48.59
1988,6,5,87.08
1988,6,6,22.71
1988,6,7,-76.3
1988,6,8,-173.47
1988,6,9,-168.79
1988,6,10,-99.49
1988,6,11,-55.65
1988,6,12,-8.99
1988,6,13,33.25
1988,6,14,74.73
1988,6,15,115.9
1988,6,16,113.72
1988,6,17,106.38
1988,6,18,106.86
1988,6,19,116.08
1988,6,20,133.99
1988,6,21,123.92
1988,6,22,112.31
1988,6,23,87.22
1988,6,24,66.29
1988,6,25,48.88
1988,6,26,-13.13
1988,6,27,-67.13
1988,6,28,-59.23
1988,6,29,-60.85
1988,6,30,-36.88
1988,7,1,-12.88
1988,7,2,-45.85
1988,7,3,-115.53
1988,7,4,-138.38
1988,7,5,-113.71
1988,7,6,-48.55
1988,7,7,2.46
1988,7,8,34.08
1988,7,9,45.23
1988,7,10,70.2
1988,7,11,95.53
1988,7,12,76.43
1988,7,13,41.08
1988,7,14,37.86
1988,7,15,20
1988,7,16,3.13
1988,7,17,24.23
1988,7,18,50.98
1988,7,19,74.59
1988,7,20,110.24
1988,7,21,125.5
1988,7,22,89.5
1988,7,23,51.67
1988,7,24,37.05
1988,7,25,58.73
1988,7,26,80.76
1988,7,27,63.68
1988,7,28,51.13
1988,7,29,72.26
1988,7,30,55.67
1988,7,31,22.51
1988,8,1,34.7
1988,8,2,64.89
1988,8,3,88.36
1988,8,4,90.84
1988,8,5,100.68
1988,8,6,82.91
1988,8,7,68.97
1988,8,8,79.85
1988,8,9,93.48
1988,8,10,91.42
1988,8,11,85.86
1988,8,12,59.15
1988,8,13,35.33
1988,8,14,21.79
1988,8,15,-15
1988,8,16,-52.23
1988,8,17,-26.13
1988,8,18,-1.95
1988,8,19,-22.49
1988,8,20,-24.4
1988,8,21,13.31
1988,8,22,52.17
1988,8,23,66.52
1988,8,24,31.77
1988,8,25,-1.02
1988,8,26,-8.77
1988,8,27,8.36
1988,8,28,30.26
1988,8,29,51.43
1988,8,30,61
1988,8,31,65.44
1988,9,1,36.55
1988,9,2,18.92
1988,9,3,-23.11
1988,9,4,-14.41
1988,9,5,-14.52
1988,9,6,-18.95
1988,9,7,12.49
1988,9,8,44.58
1988,9,9,41.03
1988,9,10,34.73
1988,9,11,-13.34
1988,9,12,-81.01
1988,9,13,-89.72
1988,9,14,-63.38
1988,9,15,-57.59
1988,9,16,-72.02
1988,9,17,-88.91
1988,9,18,-75.99
1988,9,19,-76.06
1988,9,20,-50.68
1988,9,21,-7.7
1988,9,22,13.14
1988,9,23,21.38
1988,9,24,41.47
1988,9,25,41.44
1988,9,26,33.16
1988,9,27,6.38
1988,9,28,13.21
1988,9,29,17.73
1988,9,30,39.79
1988,10,1,105.08
1988,10,2,104.48
1988,10,3,65.25
1988,10,4,43.33
1988,10,5,59.37
1988,10,6,70.69
1988,10,7,101.24
1988,10,8,98.98
1988,10,9,68.58
1988,10,10,70.39
1988,10,11,78.41
1988,10,12,42.69
1988,10,13,39.82
1988,10,14,105.48
1988,10,15,160.05
1988,10,16,170.36
1988,10,17,76.27
1988,10,18,-37.92
1988,10,19,-121.32
1988,10,20,-173.92
1988,10,21,-202.61
1988,10,22,-201.41
1988,10,23,-227.41
1988,10,24,-238.99
1988,10,25,-218.72
1988,10,26,-174.93
1988,10,27,-141.41
1988,10,28,-129.39
1988,10,29,-151.89
1988,10,30,-146.04
1988,10,31,-116.06
1988,11,1,-92.28
1988,11,2,-58.12
1988,11,3,-68.64
1988,11,4,-45.42
1988,11,5,-29.79
1988,11,6,-47.33
1988,11,7,-29.33
1988,11,8,57.2
1988,11,9,133.77
1988,11,10,132.58
1988,11,11,107.95
1988,11,12,53.93
1988,11,13,6.65
1988,11,14,-36.84
1988,11,15,-36.52
1988,11,16,-82.01
1988,11,17,-131.5
1988,11,18,-160.82
1988,11,19,-211.94
1988,11,20,-226.66
1988,11,21,-214.43
1988,11,22,-177.22
1988,11,23,-226.14
1988,11,24,-286.77
1988,11,25,-272
1988,11,26,-265.91
1988,11,27,-161.42
1988,11,28,-57.36
1988,11,29,-3.73
1988,11,30,6.65
1988,12,1,42.69
1988,12,2,104.81
1988,12,3,163.14
1988,12,4,192.31
1988,12,5,110.57
1988,12,6,52.51
1988,12,7,77.28
1988,12,8,41
1988,12,9,-43.82
1988,12,10,-52.34
1988,12,11,-52.21
1988,12,12,-59.75
1988,12,13,-55.45
1988,12,14,-41.21
1988,12,15,22.67
1988,12,16,23.59
1988,12,17,51.08
1988,12,18,45.2
1988,12,19,66.88
1988,12,20,135.29
1988,12,21,142.18
1988,12,22,143.27
1988,12,23,83.46
1988,12,24,-15.95
1988,12,25,-49.42
1988,12,26,21.43
1988,12,27,48
1988,12,28,106.51
1988,12,29,104.85
1988,12,30,32.5
1988,12,31,16.31
1989,1,1,39.06
1989,1,2,26.78
1989,1,3,49.54
1989,1,4,11.16
1989,1,5,-47
1989,1,6,-70.7
1989,1,7,21.31
1989,1,8,102.75
1989,1,9,103.41
1989,1,10,163.13
1989,1,11,249.37
1989,1,12,216.91
1989,1,13,183.14
1989,1,14,199.45
1989,1,15,95.66
1989,1,16,31.06
1989,1,17,28.36
1989,1,18,64.23
1989,1,19,61.61
1989,1,20,45.25
1989,1,21,14.21
1989,1,22,50.03
1989,1,23,100.45
1989,1,24,144.22
1989,1,25,177.59
1989,1,26,214.72
1989,1,27,257.3
1989,1,28,248.49
1989,1,29,167.09
1989,1,30,38.32
1989,1,31,30.56
1989,2,1,102.73
1989,2,2,141.6
1989,2,3,201.4
1989,2,4,256.77
1989,2,5,258.16
1989,2,6,241.25
1989,2,7,171.51
1989,2,8,112.79
1989,2,9,116.3
1989,2,10,198.98
1989,2,11,295.48
1989,2,12,279.84
1989,2,13,235.5
1989,2,14,214.37
1989,2,15,205.39
1989,2,16,185.48
1989,2,17,201.09
1989,2,18,215.38
1989,2,19,233.65
1989,2,20,247.48
1989,2,21,247.29
1989,2,22,230.87
1989,2,23,242.36
1989,2,24,263.63
1989,2,25,184.98
1989,2,26,97.3
1989,2,27,80.15
1989,2,28,48.95
1989,3,1,52.06
1989,3,2,93.83
1989,3,3,128.2
1989,3,4,125.91
1989,3,5,102.88
1989,3,6,151.05
1989,3,7,203.59
1989,3,8,207.49
1989,3,9,212.25
1989,3,10,223.25
1989,3,11,253.19
1989,3,12,268.91
1989,3,13,225.26
1989,3,14,219.64
1989,3,15,220.58
1989,3,16,209.56
1989,3,17,253.8
1989,3,18,335.7
1989,3,19,338.48
1989,3,20,288.41
1989,3,21,275.36
1989,3,22,275.51
1989,3,23,274.92
1989,3,24,233.03
1989,3,25,126.72
1989,3,26,61.38
1989,3,27,70.31
1989,3,28,144.23
1989,3,29,204.23
1989,3,30,218.18
1989,3,31,202.01
1989,4,1,161.56
1989,4,2,98.91
1989,4,3,45.66
1989,4,4,89.77
1989,4,5,104.11
1989,4,6,115.28
1989,4,7,66.51
1989,4,8,82.76
1989,4,9,138.22
1989,4,10,231.65
1989,4,11,285.9
1989,4,12,291.32
1989,4,13,256.59
1989,4,14,219.73
1989,4,15,122.33
1989,4,16,47.6
1989,4,17,-10.55
1989,4,18,-87.32
1989,4,19,-143.09
1989,4,20,-171.22
1989,4,21,-176.99
1989,4,22,-164.38
1989,4,23,-172.41
1989,4,24,-163.92
1989,4,25,-129.12
1989,4,26,-87.19
1989,4,27,-37.03
1989,4,28,4.05
1989,4,29,40.04
1989,4,30,91.69
1989,5,1,128.75
1989,5,2,162.88
1989,5,3,133.44
1989,5,4,60.76
1989,5,5,-4.54
1989,5,6,-38.17
1989,5,7,-70.99
1989,5,8,-86.24
1989,5,9,-72.75
1989,5,10,-22.82
1989,5,11,69.43
1989,5,12,194.33
1989,5,13,210.04
1989,5,14,198.36
1989,5,15,213.63
1989,5,16,182.75
1989,5,17,134.95
1989,5,18,109.44
1989,5,19,111.01
1989,5,20,104.03
1989,5,21,108.9
1989,5,22,88.35
1989,5,23,77.61
1989,5,24,65.42
1989,5,25,-3.13
1989,5,26,-63.27
1989,5,27,-106.9
1989,5,28,-134.11
1989,5,29,-139.32
1989,5,30,-121.91
1989,5,31,-109.8
1989,6,1,-95.5
1989,6,2,-71.72
1989,6,3,-50.77
1989,6,4,-17.74
1989,6,5,8.12
1989,6,6,31.52
1989,6,7,44.67
1989,6,8,53.69
1989,6,9,39.04
1989,6,10,18.39
1989,6,11,1.75
1989,6,12,-7.13
1989,6,13,20.92
1989,6,14,49.31
1989,6,15,86.17
1989,6,16,77.94
1989,6,17,18.73
1989,6,18,-25.32
1989,6,19,-61.13
1989,6,20,-68.69
1989,6,21,-82.03
1989,6,22,-125.39
1989,6,23,-125.62
1989,6,24,-65.09
1989,6,25,-24.72
1989,6,26,8.11
1989,6,27,46.21
1989,6,28,68.79
1989,6,29,64.2
1989,6,30,58.65
1989,7,1,38.24
1989,7,2,-1.88
1989,7,3,-25.28
1989,7,4,-45.64
1989,7,5,-29.38
1989,7,6,-2.31
1989,7,7,7.26
1989,7,8,18.05
1989,7,9,29.19
1989,7,10,24.09
1989,7,11,-14.75
1989,7,12,-71.13
1989,7,13,-108.78
1989,7,14,-88.16
1989,7,15,-48.26
1989,7,16,-4.59
1989,7,17,23.44
1989,7,18,12.74
1989,7,19,3.52
1989,7,20,17.16
1989,7,21,47.53
1989,7,22,31.58
1989,7,23,2.28
1989,7,24,-8.93
1989,7,25,37.22
1989,7,26,65.61
1989,7,27,39.81
1989,7,28,23.31
1989,7,29,0.67
1989,7,30,-16.55
1989,7,31,-7.08
1989,8,1,15.98
1989,8,2,29.97
1989,8,3,12.9
1989,8,4,16.56
1989,8,5,18.47
1989,8,6,35.13
1989,8,7,72.16
1989,8,8,108.43
1989,8,9,121.12
1989,8,10,134.08
1989,8,11,145.85
1989,8,12,130.8
1989,8,13,95.59
1989,8,14,47.09
1989,8,15,29.9
1989,8,16,25.71
1989,8,17,70.89
1989,8,18,128.32
1989,8,19,148.54
1989,8,20,171.07
1989,8,21,137.16
1989,8,22,69.1
1989,8,23,12.77
1989,8,24,-38.24
1989,8,25,-102.67
1989,8,26,-138.17
1989,8,27,-87.91
1989,8,28,-3.82
1989,8,29,94.12
1989,8,30,144.48
1989,8,31,108.45
1989,9,1,42.25
1989,9,2,44.59
1989,9,3,52.65
1989,9,4,72.22
1989,9,5,68.87
1989,9,6,27.5
1989,9,7,-40.35
1989,9,8,-72.87
1989,9,9,-63.14
1989,9,10,-33.92
1989,9,11,-4.71
1989,9,12,38.61
1989,9,13,95.89
1989,9,14,143.89
1989,9,15,163
1989,9,16,135.77
1989,9,17,86.17
1989,9,18,70.16
1989,9,19,67.38
1989,9,20,84.44
1989,9,21,107.33
1989,9,22,115.46
1989,9,23,100.77
1989,9,24,133.87
1989,9,25,159.92
1989,9,26,149.69
1989,9,27,47.74
1989,9,28,-73.64
1989,9,29,-116.21
1989,9,30,-99.18
1989,10,1,-129.27
1989,10,2,-118.01
1989,10,3,-99.07
1989,10,4,-81.92
1989,10,5,-93.42
1989,10,6,-116.58
1989,10,7,-119.31
1989,10,8,-150.01
1989,10,9,-119.3
1989,10,10,-46.43
1989,10,11,32.33
1989,10,12,39.96
1989,10,13,8.88
1989,10,14,-3
1989,10,15,48.08
1989,10,16,95.14
1989,10,17,131.6
1989,10,18,166.47
1989,10,19,194.54
1989,10,20,170.43
1989,10,21,144.49
1989,10,22,100.43
1989,10,23,129.91
1989,10,24,159.84
1989,10,25,90.73
1989,10,26,21.31
1989,10,27,34.77
1989,10,28,84.02
1989,10,29,140.09
1989,10,30,176.18
1989,10,31,200.82
1989,11,1,166.6
1989,11,2,109.72
1989,11,3,128.73
1989,11,4,89.32
1989,11,5,64.77
1989,11,6,81.54
1989,11,7,58.83
1989,11,8,47.42
1989,11,9,30.56
1989,11,10,-13.53
1989,11,11,-25.44
1989,11,12,-3.39
1989,11,13,-17.39
1989,11,14,-6.95
1989,11,15,55.23
1989,11,16,64.8
1989,11,17,9.03
1989,11,18,-83.69
1989,11,19,-152.8
1989,11,20,-232.66
1989,11,21,-241.55
1989,11,22,-275.82
1989,11,23,-290.21
1989,11,24,-285.89
1989,11,25,-286.65
1989,11,26,-239.61
1989,11,27,-145.34
1989,11,28,-77.63
1989,11,29,-46.45
1989,11,30,-73.47
1989,12,1,-106.94
1989,12,2,-163.81
1989,12,3,-275.08
1989,12,4,-345.36
1989,12,5,-320.32
1989,12,6,-240.07
1989,12,7,-210.76
1989,12,8,-236.99
1989,12,9,-287.98
1989,12,10,-305.39
1989,12,11,-276.2
1989,12,12,-246.73
1989,12,13,-241.76
1989,12,14,-241.38
1989,12,15,-228.87
1989,12,16,-198.55
1989,12,17,-125.81
1989,12,18,-95.08
1989,12,19,-53.13
1989,12,20,-0.22
1989,12,21,32.96
1989,12,22,69.32
1989,12,23,103.44
1989,12,24,200.53
1989,12,25,271.25
1989,12,26,243.06
1989,12,27,160.45
1989,12,28,103.96
1989,12,29,70.74
1989,12,30,11.32
1989,12,31,-9.25
1990,1,1,-22.26
1990,1,2,-3.92
1990,1,3,65.35
1990,1,4,65.85
1990,1,5,87.68
1990,1,6,144.76
1990,1,7,166.01
1990,1,8,169.48
1990,1,9,139.43
1990,1,10,73.96
1990,1,11,23.22
1990,1,12,-1.42
1990,1,13,-6.47
1990,1,14,45.61
1990,1,15,76.31
1990,1,16,83.41
1990,1,17,84.64
1990,1,18,89.16
1990,1,19,135.99
1990,1,20,137.69
1990,1,21,196.16
1990,1,22,281.88
1990,1,23,295.81
1990,1,24,285.51
1990,1,25,259.94
1990,1,26,177.53
1990,1,27,122.79
1990,1,28,166.67
1990,1,29,174.06
1990,1,30,155.59
1990,1,31,136.62
1990,2,1,145.14
1990,2,2,147.38
1990,2,3,110.98
1990,2,4,65.72
1990,2,5,52.05
1990,2,6,61.89
1990,2,7,100.69
1990,2,8,126.18
1990,2,9,153.54
1990,2,10,206.02
1990,2,11,228.25
1990,2,12,204.91
1990,2,13,201.44
1990,2,14,184.18
1990,2,15,138.66
1990,2,16,134.93
1990,2,17,209.68
1990,2,18,208.26
1990,2,19,132.53
1990,2,20,118.77
1990,2,21,88.91
1990,2,22,78.3
1990,2,23,159.03
1990,2,24,278.15
1990,2,25,321.51
1990,2,26,353.23
1990,2,27,291.76
1990,2,28,207.17
1990,3,1,105.95
1990,3,2,114.54
1990,3,3,169.56
1990,3,4,181.32
1990,3,5,144.26
1990,3,6,105.33
1990,3,7,37.21
1990,3,8,-7.13
1990,3,9,-50.77
1990,3,10,-0.88
1990,3,11,16.04
1990,3,12,14.49
1990,3,13,62.11
1990,3,14,140.98
1990,3,15,178.14
1990,3,16,143.25
1990,3,17,144.66
1990,3,18,191.02
1990,3,19,231.3
1990,3,20,284.14
1990,3,21,278.5
1990,3,22,283.18
1990,3,23,293.5
1990,3,24,221.11
1990,3,25,192.36
1990,3,26,210.9
1990,3,27,175.16
1990,3,28,136.17
1990,3,29,126.24
1990,3,30,51.12
1990,3,31,-36.65
1990,4,1,-64.06
1990,4,2,-25.98
1990,4,3,-3.7
1990,4,4,32.54
1990,4,5,-5.69
1990,4,6,-48.93
1990,4,7,-6.61
1990,4,8,44.14
1990,4,9,113.2
1990,4,10,147.25
1990,4,11,215.83
1990,4,12,259.33
